nld,ld,cycles
0.0018100092175895588,0.00023195849705228992,0.0
0.0040972810069827,0.0005335045432202668,0.0
0.002344357158882926,0.0003015460461679769,0.0
0.0028747699443596453,0.0003711335952836639,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.003401280531354245,0.0004407211443993508,0.0
0.0040972810069827,0.0005335045432202668,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.0025215970270094923,0.00032474189587320583,0.0
0.004270215263255994,0.0005567003929254958,0.0
0.0037501358513711835,0.0004871128438098088,0.0
0.001988564483401567,0.0002551543467575189,0.0
0.0030507054314269366,0.0003943294449888928,0.0
0.0035759225616174284,0.00046391699410457983,0.0
0.005807687110781612,0.0007654630402725567,0.0
0.005298959071552201,0.0006958754911568697,0.0
0.004270215263255994,0.0005567003929254958,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.0026984008819576077,0.00034793774557843486,0.0
0.003923921600864633,0.0005103086935150378,0.0
0.0021666800535148356,0.0002783501964627479,0.0
0.0037501358513711835,0.0004871128438098088,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.0066473145906865705,0.0008814422887987016,0.0
0.003226208556959209,0.00041752529469412183,0.0
0.0066473145906865705,0.0008814422887987016,0.0
0.005468950417950813,0.0007190713408620987,0.0
0.0028747699443596453,0.0003711335952836639,0.0
0.002344357158882926,0.0003015460461679769,0.0
0.004442725559869798,0.0005798962426307247,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.00461481308367373,0.0006030920923359538,0.0
0.0040972810069827,0.0005335045432202668,0.0
0.005807687110781612,0.0007654630402725567,0.0
0.003923921600864633,0.0005103086935150378,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.00461481308367373,0.0006030920923359538,0.0
0.003401280531354245,0.0004407211443993508,0.0
0.0030507054314269366,0.0003943294449888928,0.0
0.004270215263255994,0.0005567003929254958,0.0
0.004786479018190848,0.0006262879420411827,0.0
0.0025215970270094923,0.00032474189587320583,0.0
0.0035759225616174284,0.00046391699410457983,0.0
0.0040972810069827,0.0005335045432202668,0.0
0.004786479018190848,0.0006262879420411827,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.0026984008819576077,0.00034793774557843486,0.0
0.003226208556959209,0.00041752529469412183,0.0
0.0049577245436271955,0.0006494837917464117,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.0049577245436271955,0.0006494837917464117,0.0
0.004270215263255994,0.0005567003929254958,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.0037501358513711835,0.0004871128438098088,0.0
0.0028747699443596453,0.0003711335952836639,0.0
0.00461481308367373,0.0006030920923359538,0.0
0.003401280531354245,0.0004407211443993508,0.0
0.005128550836881018,0.0006726796414516407,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.005128550836881018,0.0006726796414516407,0.0
0.004442725559869798,0.0005798962426307247,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.0035759225616174284,0.00046391699410457983,0.0
0.005298959071552201,0.0006958754911568697,0.0
0.004786479018190848,0.0006262879420411827,0.0
0.0030507054314269366,0.0003943294449888928,0.0
0.0040972810069827,0.0005335045432202668,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.00461481308367373,0.0006030920923359538,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.005298959071552201,0.0006958754911568697,0.0
0.0049577245436271955,0.0006494837917464117,0.0
0.0037501358513711835,0.0004871128438098088,0.0
0.005468950417950813,0.0007190713408620987,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.005468950417950813,0.0007190713408620987,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.004786479018190848,0.0006262879420411827,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.0066473145906865705,0.0008814422887987016,0.0
0.004270215263255994,0.0005567003929254958,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.003923921600864633,0.0005103086935150378,0.0
0.003401280531354245,0.0004407211443993508,0.0
0.005128550836881018,0.0006726796414516407,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.0049577245436271955,0.0006494837917464117,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.004442725559869798,0.0005798962426307247,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.0035759225616174284,0.00046391699410457983,0.0
0.0040972810069827,0.0005335045432202668,0.0

0.005807687110781612,0.0007654630402725567,0.0
0.005807687110781612,0.0007654630402725567,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.00461481308367373,0.0006030920923359538,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.005128550836881018,0.0006726796414516407,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.004270215263255994,0.0005567003929254958,0.0
0.005468950417950813,0.0007190713408620987,0.0
0.0037501358513711835,0.0004871128438098088,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.004786479018190848,0.0006262879420411827,0.0
0.005298959071552201,0.0006958754911568697,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.004442725559869798,0.0005798962426307247,0.0
0.003923921600864633,0.0005103086935150378,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.0049577245436271955,0.0006494837917464117,0.0
0.005468950417950813,0.0007190713408620987,0.0
0.005807687110781612,0.0007654630402725567,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.00461481308367373,0.0006030920923359538,0.0
0.0040972810069827,0.0005335045432202668,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.005128550836881018,0.0006726796414516407,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.004270215263255994,0.0005567003929254958,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.004786479018190848,0.0006262879420411827,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.0066473145906865705,0.0008814422887987016,0.0
0.004442725559869798,0.0005798962426307247,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.0049577245436271955,0.0006494837917464117,0.0
0.005298959071552201,0.0006958754911568697,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.00461481308367373,0.0006030920923359538,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.005128550836881018,0.0006726796414516407,0.0
0.005468950417950813,0.0007190713408620987,0.0
0.0066473145906865705,0.0008814422887987016,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.004786479018190848,0.0006262879420411827,0.0
0.007969579873605248,0.0010670090864405336,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.005298959071552201,0.0006958754911568697,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.005807687110781612,0.0007654630402725567,0.0
0.005468950417950813,0.0007190713408620987,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.0049577245436271955,0.0006494837917464117,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.0066473145906865705,0.0008814422887987016,0.0
0.008133057521237164,0.0010902049361457625,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.009426662226264537,0.0012757717337875945,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.005128550836881018,0.0006726796414516407,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.006480208967873713,0.0008582464390934726,0.0
0.008296137681446436,0.0011134007858509916,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.0066473145906865705,0.0008814422887987016,0.0
0.008458821466888033,0.0011365966355562206,0.0
0.008944505654431723,0.0012061841846719077,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.005807687110781612,0.0007654630402725567,0.0
0.005298959071552201,0.0006958754911568697,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.009586602281816736,0.0012989675834928233,0.0
0.006312694557632392,0.0008350505893882437,0.0
0.009105615005113421,0.0012293800343771365,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.006814012570396821,0.0009046381385039307,0.0
0.007146190161785748,0.0009510298379143885,0.0
0.00747675083266397,0.0009974215373248466,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.0059764347814710295,0.0007886588899777856,0.0
0.00862110998709853,0.0011597924852614495,0.0
0.005468950417950813,0.0007190713408620987,0.0
0.00974615475230678,0.0013221634331980526,0.0
0.00698030404812322,0.0009278339882091597,0.0
0.00764142764980924,0.0010206173870300757,0.0
0.009266333497699453,0.0012525758840823654,0.0
0.006144770212420769,0.0008118547396830147,0.0
0.007311672046115825,0.0009742256876196176,0.0
0.008783004348504542,0.0011829883349666786,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.009905320722635724,0.0013453592829032815,0.0
0.005638526043107661,0.0007422671905673278,0.0
0.007805703622768778,0.0010438132367353047,0.0
0.0066473145906865705,0.0008814422887987016,0.0
