SM,dis_SM,cha_SM,w_SM,RT,Ref,dis_RT,cha_RT
0.121095,0,0,0.121095,0.10044000000000002,0.121095,0.0,-2.7755575615628914e-17
0.13372499999999998,0,0,0.13372499999999998,0.10114500000000003,0.13372499999999998,0.0,-2.7755575615628914e-17
0.13458,0,0,0.13458,0.11682000000000003,0.13458,0.0,-2.7755575615628914e-17
0.134505,0,0,0.134505,0.11046000000000003,0.134505,0.0,-2.7755575615628914e-17
0.13401,0,0,0.13401,0.09999000000000002,0.13401,0.0,-2.7755575615628914e-17
0.10921499999999999,0,1.3234889800848443e-23,0.10921499999999999,0.09703500000000002,0.10921499999999999,0.0,-2.7755575615628914e-17
0.09004499999999999,0,0.0,0.09004499999999999,0.08610000000000001,0.09004499999999999,0.0,-1.3877787807814457e-17
0.06548999999999999,0,0.0,0.06548999999999999,0.060675000000000014,0.06548999999999999,0.0,-1.3877787807814457e-17
0.053445,0,0.0,0.053445,0.04899000000000001,0.053445,0.0,-1.3877787807814457e-17
0.014715,0,0.0,0.014715,0.04889918406627922,0.014715,0.0,8.159337207821725e-07
0.013304999999999999,0,0.0,0.013304999999999999,0.053415000000000004,0.013304999999999999,-2.264671008451104e-22,0.0
0.02061,0,0.0,0.02061,0.064275,0.02061,-2.264671008451104e-22,0.0
0.03189,0,0.0,0.03189,0.075015,0.03189,-2.264671008451104e-22,0.0
0.046425,0,0.0,0.046425,0.07827,0.046425,-2.264671008451104e-22,0.0
118.48020000000001,0,0.0,0.045075,37.70416578360235,118.48020000000001,7.836023527829639e-07,0.0
188.72919000000002,0,0.0,0.037455,72.91459500000002,188.72919000000002,0.0,-1.4210854715202004e-14
165.66915,0,0.0,0.038744999999999995,88.91421000000003,165.66915,0.0,-1.4210854715202004e-14
222.00619500000002,0,0.0,0.06323999999999999,70.50535500000001,222.00619500000002,0.0,-1.4210854715202004e-14
82.123965,0,0.0,0.068535,41.628060000000005,82.123965,0.0,-7.105427357601002e-15
62.44386000000001,0,0.0,0.053130000000000004,35.79595500000001,62.44386000000001,0.0,-7.105427357601002e-15
8.70687,0,0.0,0.036524999999999995,25.86206918406628,8.70687,0.0,8.159337207821725e-07
0.017835,0,0.0,0.017835,4.132335,0.017835,-2.264671008451104e-22,0.0
0.014429999999999998,0,0.0,0.014429999999999998,0.016005,0.014429999999999998,-2.264671008451104e-22,0.0
0.016575,0,0.0,0.016575,0.016035783602347097,0.016575,7.836023471000098e-07,0.0
0.02475,0,0.0,0.02475,0.026624184066279217,0.02475,0.0,8.159337207821725e-07
0.061649999999999996,0,0.0,0.061649999999999996,0.037650783602347096,0.061649999999999996,7.836023471000098e-07,0.0
0.07978500000000001,0,0.0,0.07978500000000001,0.056070000000000016,0.07978500000000001,0.0,-1.3877787807814457e-17
0.079845,0,0.0,0.079845,0.06049500000000001,0.079845,0.0,-1.3877787807814457e-17
0.098535,0,0.0,0.098535,0.08961000000000002,0.098535,0.0,-1.3877787807814457e-17
0.13179,0,1.3234889800848443e-23,0.13179,0.08487,0.13179,0.0,-1.3877787807814457e-17
0.13104,0,0.0,0.13104,0.08109000000000001,0.13104,0.0,-1.3877787807814457e-17
0.132315,0,0.0,0.132315,0.07929,0.132315,0.0,-1.3877787807814457e-17
0.130575,0,0.0,0.130575,0.058485000000000016,0.130575,0.0,-1.3877787807814457e-17
0.0606,0,0.0,0.0606,0.04197000000000001,0.0606,0.0,-6.938893903907228e-18
0.04962,0,0.0,0.04962,0.031935000000000005,0.04962,0.0,-6.938893903907228e-18
0.036225,0,0.0,0.036225,0.022665000000000005,0.036225,0.0,-3.469446951953614e-18
0.019545,0,0.0,0.019545,0.010275000000000003,0.019545,0.0,-1.734723475976807e-18
0.00024,0,0.0,0.00024,0.0024291845508774635,0.00024,0.0,8.154491225362292e-07
196.110705,0,0.0,1.5e-05,134.61535578313698,196.110705,7.831369828181778e-07,0.0
401.159925,0,0.0,4.4999999999999996e-05,216.31455000000005,401.159925,0.0,-5.684341886080802e-14
500.0,0,0.0,0.0,251.80041000000008,500.0,0.0,-5.684341886080802e-14
251.976315,0,0.0,0.0,218.45857500000005,251.976315,0.0,-5.684341886080802e-14
206.30058,0,0.0,0.0,228.11195918455087,206.30058,0.0,8.154491225362292e-07
269.674545,0,0.0,0.0,239.284110783137,269.674545,7.831370112398872e-07,0.0
153.83158500000002,0,0.0,0.0,175.2840591845509,153.83158500000002,0.0,8.154491225362292e-07
15.106065,0,0.0,0.0,58.279619999999994,15.106065,-2.2633259781252553e-22,0.0
6e-05,0,0.0,6e-05,0.0030600000000000002,6e-05,-2.2633259781252553e-22,0.0
0.00054,0,0.0,0.00054,0.007455,0.00054,-2.2633259781252553e-22,0.0
0.0027899999999999995,0,0.0,0.0027899999999999995,0.012839999999999999,0.0027899999999999995,-2.2633259781252553e-22,0.0
0.017939999999999998,0,0.0,0.017939999999999998,0.022049999999999997,0.017939999999999998,-2.2633259781252553e-22,0.0
0.027555,0,0.0,0.027555,0.033734999999999994,0.027555,-2.2633259781252553e-22,0.0
0.028485,0,0.0,0.028485,0.03909,0.028485,-2.2633259781252553e-22,0.0
